Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
-1.7337 -0.8859 -4.2702 -1.5451 -0.8137 0.4071 -0.3855 1.4128 -0.8591 -0.0307 -0.6001 -0.4220 -0.3578 0.0194 -0.0047 -1.0337 -1.2711 0.2051 -0.1763 -1.5991 0.1954 -1.0337 -1.0896 -3.9098 -5.6288 -1.3539 -2.4611 -3.3148 -5.5962 -5.2787
-0.9674 -0.4008 -4.0772 -1.4648 -0.9672 -0.4986 -0.3608 1.6321 -0.4799 -0.0644 -0.2196 1.2866 0.0649 0.4060 0.1103 -1.5779 -0.5186 0.8521 0.3946 -1.3582 0.2170 -0.4138 -0.3901 -3.3152 -5.7980 -0.2572 -2.1072 -2.5047 -5.1681 -4.0948
3.3523 -0.6497 -0.9168 -1.0118 -0.4369 -0.6834 0.3869 0.6202 -0.6362 0.2740 0.4796 0.2284 -0.2329 0.5806 0.1508 0.0820 -0.3183 0.7928 0.4860 -1.2159 0.1475 -0.4547 0.0928 -1.9674 -3.9637 -0.5580 -1.4105 -1.3283 -1.8039 -0.4236
3.2832 -0.6037 0.9287 -0.5866 -0.1809 -0.4152 0.3352 -0.1780 -1.0005 0.4748 0.6976 -1.7316 -0.5107 0.4493 -0.0116 0.0997 -0.2537 0.3418 -0.0674 -2.0089 -0.0100 -0.0996 0.5323 -0.9205 -2.4424 -0.9674 0.1266 0.6206 1.6834 0.3520
-1.8966 -0.3458 -0.7188 -0.4244 -0.8323 -0.5900 -0.9755 0.0145 -0.9503 0.3333 0.1951 -1.6097 -0.1606 0.5392 0.0723 -2.2329 0.2965 0.7522 0.1768 -2.4828 -0.1134 1.3529 1.5093 0.1706 -1.5944 -0.0632 3.4649 3.6182 3.8577 -1.0409
-4.7779 0.3711 -1.7180 -0.1327 -1.6213 -1.2502 -1.4066 0.4973 -0.7011 0.1110 -0.0942 0.8066 0.2111 0.7457 0.4529 -3.2646 0.5997 1.2828 0.6537 -2.1202 -0.0464 1.6970 1.8117 0.5068 -1.3449 -0.2257 4.1274 4.5056 4.7050 -1.0366
-4.0886 1.6498 0.3663 0.7934 -1.5382 -1.3176 -0.5252 0.6857 -0.5249 0.0076 0.3528 2.9183 0.1723 0.4632 0.2083 -3.2713 -0.0058 0.4927 -0.4159 -2.8032 0.0830 -0.1056 0.1384 -1.7386 -3.3771 -2.3138 -0.2407 1.0179 2.2790 -2.6929
-3.6959 1.8397 2.4320 1.1727 -1.0299 -0.6284 -0.2290 0.5164 -0.3401 -0.0772 0.6487 2.7109 0.1187 0.0374 -0.7123 -4.0405 -0.7003 -0.4659 -1.7979 -4.2165 0.0793 -1.3171 -1.5730 -4.3661 -5.8066 -3.0642 -3.3820 -2.7843 -2.1742 -6.2314
-1.8070 -0.2182 2.6312 -0.3676 -0.9247 -0.2481 -0.5954 -0.2272 -0.3843 -0.1804 0.2169 0.6095 -0.0785 0.1426 -1.1055 -2.9823 -0.8674 -0.1198 -1.4055 -3.7547 -0.0704 -0.5496 -0.9625 -3.4435 -4.1197 -1.9102 -1.5388 -2.4516 -2.3792 -4.4674
3.6105 -2.9871 2.0317 -2.8476 -0.8648 -0.6037 -0.4718 -1.2849 -0.8238 -0.1545 -0.0688 -1.6510 -0.8358 0.3052 -0.7187 0.1937 -1.1496 0.3425 -0.5289 -2.1384 -0.2451 -0.1791 0.3576 -0.8480 -0.6166 -1.9330 -0.0804 -1.1365 0.8872 0.8003
