Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
5.1762 2.7839 4.1185 1.5322 1.3571 5.1779 -1.5695 7.0183 3.7099 1.8960 4.0790 7.7435 5.9169 -0.7573 2.7115 -3.1163 5.0080 2.9807 2.5334 0.3302 3.3428 3.1916 -0.1543 1.5507 0.3021 3.8709 4.4871 2.5773 -2.7938 0.4898
5.2188 2.5712 3.7632 1.7456 0.5650 4.0105 -0.0708 6.2153 3.7147 2.5293 4.3479 8.8684 5.2301 -0.0891 1.7358 0.2686 5.2203 2.7811 3.1862 0.8311 4.3052 3.2437 -0.2239 0.7133 -0.8212 3.1742 6.1269 2.9627 -4.2782 0.6470
2.0738 3.1519 3.4013 2.4767 0.0482 2.3030 1.5304 1.7844 2.7660 1.7758 0.6858 7.8675 2.5927 -0.2816 -1.9158 2.8928 3.9920 1.8450 0.8624 -1.6979 3.7169 2.1820 -1.8801 -1.4035 -1.6214 1.8814 4.8008 1.2680 -4.4909 1.4127
-2.6525 4.2571 1.0457 1.1403 -0.3445 0.7448 1.2131 -1.3849 1.2215 0.4709 -4.4664 4.7073 0.3045 -2.1130 -3.0906 -2.3942 1.0036 0.1630 -2.2175 -3.8906 1.3236 0.1424 -3.9981 -3.1502 -2.0412 0.9599 1.8810 -0.9888 -3.5485 2.3051
-4.0910 1.4926 -4.9911 -2.9008 -1.0902 -2.6065 0.3987 -2.2877 -0.1483 0.1543 -6.0039 2.0062 -0.6041 -3.3380 -0.9416 -9.2002 -1.5578 -0.9940 -2.7944 -2.4530 -0.7537 -0.9628 -4.3599 -2.7821 -1.8122 0.9159 0.7396 -0.9697 -3.3702 1.5966
-0.3936 -3.8151 -8.5262 -5.3306 -2.2046 -4.8847 -0.5202 -2.8159 -0.3066 0.1732 -3.6054 1.2195 -0.5764 -2.5645 -0.2492 -7.4272 -1.9544 -0.5504 -1.7567 -0.1006 -1.1680 -0.5060 -3.3555 -1.7862 -1.0451 0.8683 0.9852 -0.5140 -4.7179 -0.8293
3.4073 -4.9510 -4.0046 -2.8464 -2.6255 -2.3495 -2.2022 -2.1087 0.8107 -0.5800 -2.4544 0.1958 -0.1775 -1.3594 -2.8781 -0.5731 -1.9752 0.1534 -2.3868 -2.2149 -1.4479 -0.5591 -3.6138 -3.3924 -2.2890 -0.5487 -0.3438 -3.1313 -7.4048 -3.0404
2.2319 -1.5909 1.5694 0.4496 -2.2177 0.6302 -4.2318 -1.0709 1.8064 -1.5672 -4.4666 -1.6765 -0.1489 -0.6924 -5.4933 1.8261 -2.8504 -0.0851 -4.1790 -6.9903 -1.8970 -1.3736 -4.9329 -6.2027 -5.6621 -2.1217 -2.0095 -5.8015 -9.1976 -4.0848
-1.9573 -0.0385 0.0303 -0.4162 -2.4414 -1.3690 -4.8655 -3.0730 1.5558 -1.9734 -5.1478 -2.4379 -1.3063 -0.3210 -5.6227 -0.7268 -3.5558 -0.7293 -4.5283 -7.6440 -1.1057 -1.3536 -4.9250 -5.9723 -6.8566 -1.9097 -1.2162 -4.6445 -8.1791 -4.7449
-3.8904 -2.0147 -4.3085 -3.3056 -3.0069 -4.7462 -3.2155 -5.5139 0.7152 -2.0569 -2.4756 -2.4832 -2.7920 -0.9833 -4.4983 -2.7455 -4.4675 -1.4278 -4.1473 -4.5278 -0.6343 -1.5045 -3.9017 -3.5064 -4.8317 -1.9223 -0.6079 -3.4193 -6.8204 -5.1330
-2.0578 -3.4689 -4.7553 -3.9455 -2.1529 -4.0310 -2.0197 -4.2174 0.5164 -2.4388 -1.4435 -3.1327 -2.9913 -2.2575 -4.0225 -2.5687 -5.9981 -1.9604 -4.6431 -3.5592 -2.2900 -2.8741 -3.4939 -2.8068 -3.7276 -4.0836 -2.8410 -5.4597 -7.6536 -4.6733
0.3714 -2.5065 -3.1976 -2.9195 -0.7801 -0.7992 -4.4113 -2.1888 0.9257 -3.1493 -5.4123 -2.9813 -1.9150 -1.6434 -4.5097 -1.5200 -5.7097 -1.2188 -4.6679 -4.6496 -3.0840 -2.9222 -2.9501 -3.2692 -4.2041 -4.9237 -3.9657 -6.2741 -7.9060 -3.6624
0.0497 -1.0632 -2.9490 -2.4947 -0.9518 0.8526 -7.7719 -2.1466 1.1954 -3.4623 -9.4964 -1.6792 -0.3172 0.5321 -4.9864 -0.6530 -2.8191 0.8287 -3.2416 -4.0490 -1.1583 -0.5691 -1.2886 -1.9027 -3.1699 -2.7057 -1.4394 -2.6717 -4.4730 -2.7483
-2.1858 -1.1651 -3.2673 -2.5025 -1.9900 -0.4490 -7.2640 -1.8436 1.1619 -2.7326 -7.5618 -1.5734 1.0810 0.9137 -3.9138 -2.3209 -0.6867 2.2445 -2.1090 -2.9762 0.0914 1.2317 0.3430 0.0971 -1.8738 -1.5163 1.1546 1.3848 -0.0497 -2.3624
-3.0341 -2.8169 -3.7990 -2.5895 -2.1480 -3.6944 -3.4685 -1.2877 0.9508 -1.4611 -1.2013 -2.3790 1.0853 -0.7113 -1.2973 -6.6904 -1.1577 2.0122 -2.1508 -2.9973 -0.6192 1.0856 0.9112 0.2978 -3.0367 -2.1972 2.1279 2.2810 0.2825 -3.0023
-1.7238 -4.5065 -4.8092 -2.8864 -1.1025 -5.9879 0.1103 -2.0483 0.5818 -0.6595 2.8678 -1.9818 -0.2245 -1.5782 0.1328 -7.6796 -2.5380 1.4134 -2.3323 -1.7077 -1.2091 0.1456 0.5538 -0.4448 -4.4100 -2.0721 1.8826 0.4264 -4.2480 -4.1838
0.0879 -5.1454 -5.1906 -2.3963 0.6627 -5.6341 1.9339 -2.7264 0.2539 -0.5578 1.3920 -1.7852 -0.9632 -1.2869 -1.2292 -2.1468 -3.4694 1.7745 -2.5814 -0.3749 -2.2864 -1.3576 -0.5436 -1.2872 -4.1265 -2.8258 -1.4591 -2.6615 -9.2519 -3.8610
0.8761 -3.8341 -4.8269 -1.2616 2.2079 -4.1009 0.7030 -2.0593 0.0782 -0.9587 -2.9944 -3.0034 -0.3137 -1.1926 -3.0323 2.1014 -3.6968 2.6187 -3.3140 -3.2397 -4.3314 -2.6862 -1.5180 -2.7103 -4.4188 -5.1280 -5.7397 -4.3292 -10.0684 -1.3543
-0.4982 0.2809 -4.7109 -1.4916 2.4133 -2.2792 -3.6322 -0.9289 -0.2229 -1.6267 -6.3980 -2.6081 0.3439 -1.2294 -2.9130 -1.6116 -3.2981 2.3616 -3.5933 -6.9958 -4.7082 -2.3260 -1.3102 -3.3321 -5.8123 -4.5927 -5.3769 -2.8915 -7.2529 -0.0302
-2.6694 3.4891 -5.2554 -2.9224 1.2703 -0.7925 -6.6402 -1.2182 -0.8192 -1.8174 -7.8941 -0.0874 -0.6510 -1.0832 -1.7195 -7.1115 -3.4072 0.4219 -3.1241 -5.9062 -3.6675 -1.6226 -0.9663 -2.3435 -6.6096 -2.0541 -2.6757 -1.5927 -6.2028 -3.1731
-1.6985 -0.0482 -6.5119 -3.2015 -0.0831 -2.1926 -4.6732 -3.9697 -1.3812 -1.0942 -8.3335 0.0995 -3.0260 -1.0547 -0.6899 -6.8193 -4.7256 -1.6249 -3.2142 -3.1227 -4.2492 -2.5979 -1.9334 -2.0888 -7.1316 -2.9338 -3.2953 -3.0961 -8.8627 -7.5454
1.5555 -6.3960 -7.1933 -2.2389 -0.7290 -5.5412 -0.5347 -5.5730 -1.4056 -0.2193 -7.1315 -2.4760 -3.9675 -0.5706 0.5679 -2.8334 -5.8528 -1.6496 -3.6498 -3.0686 -5.3580 -3.6336 -3.0161 -2.8908 -7.3381 -4.8024 -4.3452 -3.6854 -9.7595 -7.1101
1.1541 -6.0343 -5.6423 -1.8401 -0.7249 -6.1188 1.6430 -1.9624 -0.7843 0.0575 -3.7758 -3.2697 -1.6861 0.6844 1.9299 0.8582 -5.3432 0.0302 -2.6095 -2.9912 -4.2671 -2.9908 -2.7722 -2.0817 -5.5699 -2.3954 -2.0188 -1.0632 -5.8248 -2.9153
-2.7318 -1.1456 -3.2499 -1.8212 -0.7271 -4.3152 2.2824 2.0649 -0.0138 0.0517 -0.2050 -1.9696 0.7337 1.2058 2.4824 2.5059 -3.6994 0.5219 -0.6035 -0.8953 -2.6005 -2.1245 -1.9421 -0.0261 -3.0368 0.6750 -0.3508 0.6579 -2.1283 -0.8847
